STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA
11615,28-05-45,3.302,,28.88888889,21.66666667,25.55555556,0,1,45,5,28
11615,29-05-45,14.478,,31.11111111,21.66666667,26.66666667,0,1,45,5,29
11615,30-05-45,3.81,,30,22.22222222,26.11111111,0,1,45,5,30
11615,31-05-45,12.7,,29.44444444,22.77777778,26.11111111,0,1,45,5,31
11615,01-06-45,0,,30.55555556,22.22222222,26.66666667,0,1,45,6,1
11615,02-06-45,0,,31.11111111,19.44444444,25.55555556,0,,45,6,2
11615,03-06-45,T,,29.44444444,19.44444444,24.44444444,0,,45,6,3
11615,04-06-45,0.508,,30,21.11111111,25.55555556,0,1,45,6,4
11615,05-06-45,T,,32.22222222,22.22222222,27.22222222,0,,45,6,5
11615,06-06-45,T,,30.55555556,22.22222222,26.66666667,0,1,45,6,6
11615,07-06-45,0,,30.55555556,22.77777778,26.66666667,0,,45,6,7
11615,08-06-45,0,,31.11111111,22.22222222,26.66666667,0,,45,6,8
11615,09-06-45,0,,30,22.22222222,26.11111111,0,,45,6,9
11615,10-06-45,0,,30.55555556,21.66666667,26.11111111,0,,45,6,10
11615,11-06-45,5.334,,30.55555556,22.22222222,26.66666667,0,1,45,6,11
11615,12-06-45,T,,30,22.77777778,26.66666667,0,1,45,6,12
11615,13-06-45,0,,28.88888889,22.22222222,25.55555556,0,,45,6,13
11615,14-06-45,2.794,,29.44444444,21.11111111,25.55555556,0,1,45,6,14
11615,15-06-45,39.624,,27.22222222,21.66666667,24.44444444,0,1,45,6,15
11615,16-06-45,T,,30,21.11111111,25.55555556,0,1,45,6,16
11615,17-06-45,6.858,,29.44444444,21.11111111,25.55555556,0,1,45,6,17
11615,18-06-45,3.81,,31.66666667,21.66666667,26.66666667,0,1,45,6,18
11615,19-06-45,12.7,,28.33333333,23.33333333,25.55555556,0,1,45,6,19
11615,20-06-45,0,,30,23.33333333,26.66666667,0,,45,6,20
11615,21-06-45,0,,31.11111111,23.33333333,27.22222222,0,,45,6,21
11615,22-06-45,0,,31.11111111,21.66666667,26.66666667,0,,45,6,22
11615,23-06-45,0,,30,20.55555556,25.55555556,0,,45,6,23
11615,24-06-45,0,,30,21.66666667,25.55555556,0,,45,6,24
11615,25-06-45,0,,30,22.22222222,26.11111111,0,,45,6,25
11615,26-06-45,0,,30.55555556,21.11111111,25.55555556,0,,45,6,26
11615,27-06-45,6.35,,27.77777778,23.33333333,25.55555556,0,1,45,6,27
11615,28-06-45,0,,30.55555556,22.77777778,26.66666667,0,,45,6,28
11615,29-06-45,0,,31.11111111,21.66666667,26.66666667,0,,45,6,29
11615,30-06-45,0,,31.11111111,22.77777778,26.66666667,0,,45,6,30
11615,01-07-45,3.556,,31.11111111,22.22222222,26.66666667,0,1,45,7,1
11615,02-07-45,6.35,,31.66666667,22.22222222,26.66666667,0,1,45,7,2
11615,03-07-45,T,,33.33333333,21.11111111,27.22222222,0,1,45,7,3
11615,04-07-45,0,,31.66666667,22.77777778,27.22222222,0,,45,7,4
11615,05-07-45,17.272,,27.77777778,21.66666667,24.44444444,0,1,45,7,5
11615,06-07-45,T,,30.55555556,22.22222222,26.66666667,0,1,45,7,6
11615,07-07-45,0.254,,30.55555556,21.66666667,26.11111111,0,1,45,7,7
11615,08-07-45,10.414,,29.44444444,23.33333333,26.66666667,0,1,45,7,8
11615,09-07-45,T,,29.44444444,22.22222222,25.55555556,0,1,45,7,9
11615,10-07-45,1.524,,30.55555556,22.22222222,26.66666667,0,,45,7,10
11615,11-07-45,5.08,,30,21.66666667,25.55555556,0,1,45,7,11
11615,12-07-45,0,,30.55555556,21.11111111,25.55555556,0,1,45,7,12
11615,13-07-45,2.794,,30,21.66666667,25.55555556,0,1,45,7,13
11615,14-07-45,T,,29.44444444,23.33333333,26.66666667,0,1,45,7,14
11615,15-07-45,0,,30,21.11111111,25.55555556,0,,45,7,15
11615,16-07-45,0,,30,21.66666667,25.55555556,0,,45,7,16
11615,17-07-45,T,,29.44444444,22.22222222,25.55555556,0,1,45,7,17
11615,18-07-45,0,,30.55555556,21.11111111,25.55555556,0,,45,7,18
11615,19-07-45,0,,30.55555556,22.22222222,26.66666667,0,,45,7,19
11615,20-07-45,T,,30.55555556,22.22222222,26.66666667,0,1,45,7,20
11615,21-07-45,0,,31.66666667,23.33333333,27.77777778,0,,45,7,21
11615,22-07-45,0,,31.11111111,22.22222222,26.66666667,0,,45,7,22
11615,23-07-45,0.762,,31.11111111,22.77777778,26.66666667,0,1,45,7,23
11615,24-07-45,T,,32.77777778,23.88888889,28.33333333,0,1,45,7,24
11615,25-07-45,18.288,,30.55555556,22.77777778,26.66666667,0,1,45,7,25
11615,26-07-45,26.162,,27.77777778,22.22222222,25,0,1,45,7,26
11615,27-07-45,T,,31.11111111,21.66666667,26.66666667,0,1,45,7,27
11615,28-07-45,4.572,,32.22222222,21.66666667,26.66666667,0,1,45,7,28
11615,29-07-45,11.938,,30,22.22222222,26.11111111,0,1,45,7,29
11615,30-07-45,0,,32.22222222,22.77777778,27.77777778,0,,45,7,30
11615,31-07-45,20.066,,28.88888889,21.11111111,25,0,1,45,7,31
11615,01-08-45,5.842,,32.22222222,22.22222222,27.22222222,0,1,45,8,1
11615,02-08-45,0,,32.77777778,22.77777778,27.77777778,0,,45,8,2
11615,03-08-45,8.89,,31.11111111,22.77777778,26.66666667,0,1,45,8,3
11615,04-08-45,137.922,,25.55555556,22.22222222,23.88888889,0,1,45,8,4
11615,05-08-45,8.89,,28.88888889,21.66666667,25.55555556,0,1,45,8,5
11615,06-08-45,6.858,,30,22.77777778,26.66666667,0,1,45,8,6
11615,07-08-45,5.08,,31.66666667,21.66666667,26.66666667,0,1,45,8,7
11615,08-08-45,14.732,,30.55555556,21.66666667,26.11111111,0,1,45,8,8
11615,09-08-45,18.542,,30,21.11111111,25.55555556,0,1,45,8,9
11615,10-08-45,0,,31.11111111,22.22222222,26.66666667,0,1,45,8,10
11615,11-08-45,1.524,,31.66666667,23.33333333,27.77777778,0,1,45,8,11
11615,12-08-45,1.524,,31.11111111,23.88888889,27.77777778,0,1,45,8,12
11615,13-08-45,11.176,,31.11111111,22.77777778,26.66666667,0,1,45,8,13
11615,14-08-45,0,,31.11111111,22.22222222,26.66666667,0,,45,8,14
11615,15-08-45,16.764,,32.22222222,22.22222222,27.22222222,0,1,45,8,15
11615,16-08-45,0,,32.77777778,23.33333333,27.77777778,0,,45,8,16
11615,17-08-45,0,,31.66666667,23.88888889,27.77777778,0,,45,8,17
11615,18-08-45,2.54,,31.11111111,22.77777778,26.66666667,0,1,45,8,18
11615,19-08-45,0,,32.77777778,21.11111111,26.66666667,0,,45,8,19
11615,20-08-45,16.51,,29.44444444,22.22222222,25.55555556,0,1,45,8,20
11615,21-08-45,1.524,,31.66666667,22.77777778,27.22222222,0,,45,8,21
11615,22-08-45,8.382,,30.55555556,22.22222222,26.66666667,0,1,45,8,22
11615,23-08-45,0,,31.11111111,22.22222222,26.66666667,0,,45,8,23
11615,24-08-45,0,,31.11111111,22.77777778,26.66666667,0,,45,8,24
11615,25-08-45,35.052,,32.22222222,22.77777778,27.77777778,0,1,45,8,25
11615,26-08-45,0.508,,30.55555556,22.22222222,26.66666667,0,1,45,8,26
11615,27-08-45,0.254,,30.55555556,21.66666667,26.11111111,0,1,45,8,27
11615,28-08-45,40.64,,29.44444444,22.77777778,26.11111111,0,1,45,8,28
11615,29-08-45,2.286,,31.11111111,22.22222222,26.66666667,0,1,45,8,29
11615,30-08-45,23.622,,30.55555556,22.22222222,26.66666667,0,1,45,8,30
11615,31-08-45,6.604,,30,22.22222222,26.11111111,0,1,45,8,31
11615,01-09-45,11.938,,30.55555556,21.11111111,25.55555556,0,1,45,9,1
11615,02-09-45,1.778,,30,21.11111111,25.55555556,0,1,45,9,2
11615,03-09-45,0.254,,30.55555556,21.66666667,26.11111111,0,1,45,9,3
11615,04-09-45,0.254,,31.11111111,23.33333333,27.22222222,0,1,45,9,4
11615,05-09-45,0,,33.33333333,23.33333333,28.33333333,0,1,45,9,5
11615,06-09-45,30.226,,30.55555556,23.33333333,26.66666667,0,1,45,9,6
11615,07-09-45,2.54,,30,22.22222222,26.11111111,0,1,45,9,7
11615,08-09-45,2.54,,30.55555556,21.66666667,26.11111111,0,1,45,9,8
11615,09-09-45,20.32,,28.33333333,22.22222222,25.55555556,0,1,45,9,9
11615,10-09-45,0,,30.55555556,21.66666667,26.11111111,0,,45,9,10
11615,11-09-45,4.064,,31.11111111,22.22222222,26.66666667,0,,45,9,11
11615,12-09-45,3.048,,31.11111111,22.77777778,26.66666667,0,1,45,9,12
11615,13-09-45,6.858,,30,23.33333333,26.66666667,0,1,45,9,13
11615,14-09-45,0.508,,31.11111111,24.44444444,27.77777778,0,1,45,9,14
11615,15-09-45,0.254,,30.55555556,23.33333333,26.66666667,0,1,45,9,15
11615,16-09-45,T,,30,22.22222222,26.11111111,0,,45,9,16
11615,17-09-45,0.762,,30.55555556,22.77777778,26.66666667,0,1,45,9,17
11615,18-09-45,10.922,,28.33333333,23.33333333,25.55555556,0,1,45,9,18
11615,19-09-45,11.176,,30.55555556,22.22222222,26.66666667,0,1,45,9,19
11615,20-09-45,5.842,,30.55555556,21.66666667,26.11111111,0,1,45,9,20
11615,21-09-45,T,,31.66666667,21.11111111,26.66666667,0,1,45,9,21
11615,22-09-45,T,,30.55555556,21.11111111,25.55555556,0,1,45,9,22
11615,23-09-45,7.366,,32.22222222,21.11111111,26.66666667,0,1,45,9,23
11615,24-09-45,9.398,,28.88888889,22.22222222,25.55555556,0,1,45,9,24
11615,25-09-45,28.448,,31.66666667,21.11111111,26.66666667,0,1,45,9,25
11615,26-09-45,24.384,,29.44444444,20.55555556,25,0,1,45,9,26
11615,27-09-45,8.89,,29.44444444,20.55555556,25,0,1,45,9,27
11615,28-09-45,4.064,,28.88888889,21.66666667,25.55555556,0,1,45,9,28
11615,29-09-45,19.304,,31.66666667,21.11111111,26.66666667,0,1,45,9,29
11615,30-09-45,0,,28.88888889,21.66666667,25.55555556,0,1,45,9,30
11615,01-10-45,T,,30,22.22222222,26.11111111,0,1,45,10,1
11615,02-10-45,0,,30,22.22222222,26.11111111,0,,45,10,2
11615,03-10-45,0,,30,21.11111111,25.55555556,0,,45,10,3
11615,04-10-45,0,,31.66666667,21.66666667,26.66666667,0,,45,10,4
11615,05-10-45,5.588,,30,21.66666667,25.55555556,0,1,45,10,5
11615,06-10-45,T,,31.11111111,22.22222222,26.66666667,0,1,45,10,6
11615,07-10-45,0,,29.44444444,21.11111111,23.88888889,0,,45,10,7
11615,08-10-45,0.508,,29.44444444,21.11111111,23.88888889,0,1,45,10,8
11615,09-10-45,8.128,,28.33333333,22.22222222,25,0,1,45,10,9
11615,10-10-45,0,,29.44444444,23.88888889,26.66666667,0,1,45,10,10
11615,11-10-45,0.254,,30,21.66666667,25.55555556,0,1,45,10,11
11615,12-10-45,T,,30.55555556,22.22222222,26.11111111,0,1,45,10,12
11615,13-10-45,0.254,,30,22.22222222,26.11111111,0,1,45,10,13
11615,14-10-45,T,,30,21.66666667,25.55555556,0,,45,10,14
11615,15-10-45,0,,30,21.11111111,25.55555556,0,1,45,10,15
11615,16-10-45,1.016,,30,20,25,0,1,45,10,16
11615,17-10-45,28.702,,28.88888889,22.22222222,25.55555556,0,1,45,10,17
11615,18-10-45,11.938,,30.55555556,22.22222222,26.11111111,0,1,45,10,18
11615,19-10-45,T,,30.55555556,23.33333333,26.66666667,0,1,45,10,19
11615,20-10-45,0.508,,30.55555556,22.22222222,26.11111111,0,1,45,10,20
11615,21-10-45,0,,30.55555556,21.66666667,26.11111111,0,,45,10,21
11615,22-10-45,1.778,,30.55555556,21.11111111,25.55555556,0,1,45,10,22
11615,23-10-45,47.244,,30.55555556,21.11111111,25.55555556,0,1,45,10,23
11615,24-10-45,0.254,,31.11111111,21.66666667,26.11111111,0,1,45,10,24
11615,25-10-45,2.794,,30.55555556,21.66666667,26.11111111,0,1,45,10,25
11615,26-10-45,0,,30,21.11111111,25.55555556,0,,45,10,26
11615,27-10-45,T,,30.55555556,20,25,0,1,45,10,27
11615,28-10-45,3.048,,31.66666667,20.55555556,26.11111111,0,1,45,10,28
11615,29-10-45,0.508,,31.11111111,21.66666667,26.11111111,0,1,45,10,29
11615,30-10-45,T,,31.11111111,20,25.55555556,0,1,45,10,30
11615,31-10-45,0,,29.44444444,20,24.44444444,0,,45,10,31
11615,01-11-45,0,,30.55555556,20.55555556,25.55555556,0,,45,11,1
11615,02-11-45,0,,30.55555556,20.55555556,25.55555556,0,,45,11,2
11615,03-11-45,0.254,,31.11111111,21.66666667,26.66666667,0,,45,11,3
11615,04-11-45,0,,29.44444444,21.66666667,25.55555556,0,1,45,11,4
11615,05-11-45,0,,31.66666667,21.11111111,26.66666667,0,,45,11,5
11615,06-11-45,7.112,,30,20.55555556,25.55555556,0,1,45,11,6
11615,07-11-45,23.622,,30.55555556,19.44444444,25,0,1,45,11,7
11615,08-11-45,0.254,,29.44444444,18.88888889,24.44444444,0,1,45,11,8
11615,09-11-45,T,,30.55555556,18.33333333,24.44444444,0,,45,11,9
11615,10-11-45,1.778,,29.44444444,21.66666667,25.55555556,0,1,45,11,10
11615,11-11-45,0.508,,30.55555556,21.66666667,26.11111111,0,,45,11,11
11615,12-11-45,57.658,,26.66666667,21.11111111,23.88888889,0,1,45,11,12
11615,13-11-45,T,,29.44444444,21.11111111,25.55555556,0,1,45,11,13
11615,14-11-45,6.858,,28.33333333,20,24.44444444,0,1,45,11,14
11615,15-11-45,7.874,,27.77777778,21.11111111,24.44444444,0,1,45,11,15
11615,16-11-45,1.27,,30,20,25,0,1,45,11,16
11615,17-11-45,9.144,,30,21.11111111,25.55555556,0,1,45,11,17
11615,18-11-45,7.112,,30.55555556,20.55555556,25.55555556,0,1,45,11,18
11615,19-11-45,0,,30.55555556,19.44444444,25,0,,45,11,19
11615,20-11-45,0,,29.44444444,18.88888889,24.44444444,0,,45,11,20
11615,21-11-45,6.604,,30,19.44444444,24.44444444,0,1,45,11,21
11615,22-11-45,10.668,,29.44444444,20,24.44444444,0,1,45,11,22
11615,23-11-45,0,,30,18.88888889,24.44444444,0,,45,11,23
11615,24-11-45,0,,29.44444444,19.44444444,24.44444444,0,,45,11,24
11615,25-11-45,4.318,,29.44444444,20,24.44444444,0,1,45,11,25
11615,26-11-45,0,,28.33333333,19.44444444,23.88888889,0,1,45,11,26
11615,27-11-45,0,,30,18.33333333,24.44444444,0,,45,11,27
11615,28-11-45,0,,28.88888889,18.33333333,23.33333333,0,,45,11,28
11615,29-11-45,0,,29.44444444,19.44444444,24.44444444,0,,45,11,29
11615,30-11-45,0,,28.33333333,18.88888889,23.33333333,0,,45,11,30
11615,01-12-45,0,,29.44444444,21.11111111,25.55555556,0,,45,12,1
11615,02-12-45,0,,28.33333333,19.44444444,23.88888889,0,,45,12,2
11615,03-12-45,0,,28.33333333,17.22222222,22.77777778,0,,45,12,3
11615,04-12-45,0,,28.33333333,16.66666667,22.22222222,0,,45,12,4
11615,05-12-45,19.812,,28.88888889,18.33333333,23.33333333,0,1,45,12,5
11615,06-12-45,29.718,,27.22222222,22.22222222,24.44444444,0,1,45,12,6
11615,07-12-45,0,,30,20.55555556,25.55555556,0,,45,12,7
11615,08-12-45,0,,30,21.11111111,25.55555556,0,,45,12,8
11615,09-12-45,1.778,,30,20.55555556,25.55555556,0,1,45,12,9
11615,10-12-45,0,,30,20,25,0,,45,12,10
11615,11-12-45,0,,29.44444444,20,24.44444444,0,,45,12,11
11615,12-12-45,T,,28.88888889,20,24.44444444,0,1,45,12,12
11615,13-12-45,4.826,,27.77777778,19.44444444,23.33333333,0,1,45,12,13
11615,14-12-45,0,,29.44444444,20,24.44444444,0,,45,12,14
11615,15-12-45,0,,28.88888889,18.33333333,23.33333333,0,,45,12,15
11615,16-12-45,0,,29.44444444,20,24.44444444,0,,45,12,16
11615,17-12-45,0,,29.44444444,20,24.44444444,0,,45,12,17
11615,18-12-45,1.27,,31.11111111,20.55555556,25.55555556,0,,45,12,18
11615,19-12-45,0.508,,30,18.88888889,24.44444444,0,1,45,12,19
11615,20-12-45,0,,30,17.22222222,23.33333333,0,,45,12,20
11615,21-12-45,0,,29.44444444,20,24.44444444,0,,45,12,21
11615,22-12-45,T,,29.44444444,18.88888889,24.44444444,0,1,45,12,22
11615,23-12-45,0,,30,17.77777778,23.88888889,0,,45,12,23
11615,24-12-45,4.572,,29.44444444,18.33333333,23.88888889,0,,45,12,24
11615,25-12-45,T,,28.88888889,18.88888889,23.88888889,0,1,45,12,25
11615,26-12-45,0,,29.44444444,18.88888889,24.44444444,0,,45,12,26
11615,27-12-45,3.81,,30,20,25,0,1,45,12,27
11615,28-12-45,T,,29.44444444,20,24.44444444,0,1,45,12,28
11615,29-12-45,0,,29.44444444,20,24.44444444,0,,45,12,29
11615,30-12-45,33.274,,27.77777778,18.33333333,23.33333333,0,1,45,12,30
11615,31-12-45,2.54,,28.33333333,18.33333333,23.33333333,0,1,45,12,31
11701,22-06-42,0,,32.77777778,28.33333333,30.55555556,0,,42,6,22
11701,23-06-42,0,,34.44444444,22.77777778,28.88888889,0,,42,6,23
11701,24-06-42,0,,33.88888889,22.77777778,28.33333333,0,,42,6,24
11701,25-06-42,0,,35,22.22222222,28.88888889,0,,42,6,25
11701,26-06-42,0,,34.44444444,25.55555556,30,0,,42,6,26
11701,27-06-42,0,,34.44444444,22.22222222,28.33333333,0,,42,6,27
11701,28-06-42,0,,33.33333333,22.22222222,27.77777778,0,,42,6,28
11701,29-06-42,0,,32.77777778,21.66666667,27.22222222,0,,42,6,29
11701,30-06-42,0,,34.44444444,23.33333333,28.88888889,0,,42,6,30
11701,01-07-42,0,,32.22222222,21.66666667,27.22222222,0,,42,7,1
11701,02-07-42,0,,34.44444444,22.77777778,28.88888889,0,,42,7,2
11701,03-07-42,0,,32.77777778,26.11111111,29.44444444,0,,42,7,3
11701,04-07-42,0,,34.44444444,23.88888889,29.44444444,0,,42,7,4
11701,05-07-42,0,,35.55555556,22.77777778,29.44444444,0,,42,7,5
11701,06-07-42,0,,36.11111111,25,30.55555556,0,,42,7,6
11701,07-07-42,0,,35.55555556,23.88888889,30,0,,42,7,7
11701,08-07-42,0,,35,23.88888889,29.44444444,0,,42,7,8
11701,09-07-42,0,,35,26.66666667,31.11111111,0,,42,7,9
11701,10-07-42,0,,35,25,30,0,,42,7,10
11701,11-07-42,0,,35,23.33333333,29.44444444,0,,42,7,11
11701,12-07-42,0,,32.77777778,25.55555556,29.44444444,0,,42,7,12
11701,13-07-42,0,,34.44444444,25.55555556,30,0,,42,7,13
11701,14-07-42,0,,32.77777778,23.88888889,28.33333333,0,,42,7,14
11701,15-07-42,0,,32.22222222,22.22222222,27.22222222,0,,42,7,15
11701,16-07-42,0,,32.22222222,21.66666667,27.22222222,0,,42,7,16
11701,17-07-42,0,,34.44444444,25,30,0,,42,7,17
11701,18-07-42,0,,31.66666667,22.22222222,27.22222222,0,,42,7,18
11701,19-07-42,0,,31.66666667,21.66666667,26.66666667,0,,42,7,19
11701,20-07-42,0,,32.22222222,25.55555556,28.88888889,0,,42,7,20
11701,21-07-42,0,,33.88888889,23.88888889,28.88888889,0,,42,7,21
11701,22-07-42,0,,34.44444444,25,30,0,,42,7,22
11701,23-07-42,0,,32.77777778,23.33333333,28.33333333,0,,42,7,23
11701,24-07-42,0,,33.88888889,23.88888889,28.88888889,0,,42,7,24
11701,25-07-42,0,,33.33333333,23.88888889,28.88888889,0,,42,7,25
11701,26-07-42,0,,33.88888889,25.55555556,30,0,,42,7,26
11701,27-07-42,0,,33.88888889,23.33333333,28.88888889,0,,42,7,27
11701,28-07-42,0,,34.44444444,25,30,0,,42,7,28
11701,29-07-42,0,,33.33333333,26.11111111,30,0,,42,7,29
11701,30-07-42,0,,35,25,30,0,,42,7,30
11701,31-07-42,0,,35,22.22222222,28.88888889,0,,42,7,31
11701,01-08-42,0,,36.11111111,25,30.55555556,0,,42,8,1
11701,02-08-42,0,,36.11111111,25.55555556,31.11111111,0,,42,8,2
11701,03-08-42,0,,33.33333333,25.55555556,29.44444444,0,,42,8,3
11701,04-08-42,2.286,,33.88888889,25,29.44444444,0,,42,8,4
11701,05-08-42,T,,33.33333333,22.77777778,27.77777778,0,,42,8,5
11701,06-08-42,0,,33.88888889,22.77777778,28.33333333,0,,42,8,6
11701,07-08-42,23.876,,32.77777778,24.44444444,28.88888889,0,,42,8,7
11701,08-08-42,0,,35,22.77777778,28.88888889,0,,42,8,8
11701,09-08-42,1.524,,33.88888889,21.11111111,27.77777778,0,,42,8,9
11701,10-08-42,0,,33.88888889,22.22222222,27.77777778,0,,42,8,10
11701,11-08-42,0,,33.88888889,25,29.44444444,0,,42,8,11
11701,12-08-42,T,,33.88888889,25,29.44444444,0,,42,8,12
11701,13-08-42,4.572,,33.88888889,23.33333333,28.88888889,0,,42,8,13
11701,14-08-42,60.706,,33.33333333,23.33333333,28.33333333,0,,42,8,14
11701,15-08-42,2.54,,27.22222222,22.22222222,24.44444444,0,,42,8,15
11701,16-08-42,T,,31.66666667,23.33333333,27.77777778,0,,42,8,16
11701,17-08-42,0,,33.88888889,24.44444444,28.88888889,0,,42,8,17
11701,18-08-42,T,,33.33333333,22.77777778,27.77777778,0,,42,8,18
11701,19-08-42,0,,32.77777778,21.66666667,27.22222222,0,,42,8,19
11701,20-08-42,4.572,,32.77777778,22.77777778,27.77777778,0,,42,8,20
11701,21-08-42,T,,32.77777778,22.22222222,27.77777778,0,,42,8,21
11701,22-08-42,3.556,,33.33333333,22.22222222,27.77777778,0,,42,8,22
11701,23-08-42,2.032,,25.55555556,22.77777778,24.44444444,0,,42,8,23
11701,24-08-42,14.224,,30.55555556,22.77777778,26.66666667,0,,42,8,24
11701,25-08-42,0,,32.77777778,22.22222222,27.77777778,0,,42,8,25
11701,26-08-42,0,,32.77777778,22.22222222,27.77777778,0,,42,8,26
11701,27-08-42,T,,32.22222222,22.77777778,27.77777778,0,,42,8,27
11701,28-08-42,T,,33.33333333,22.22222222,27.77777778,0,,42,8,28
11701,29-08-42,T,,32.77777778,21.11111111,26.66666667,0,,42,8,29
11701,30-08-42,0,,33.88888889,22.77777778,28.33333333,0,,42,8,30
11701,31-08-42,0,,33.88888889,24.44444444,28.88888889,0,,42,8,31
11701,01-09-42,0,,35,22.77777778,28.88888889,0,,42,9,1
11701,02-09-42,T,,35,25.55555556,30,0,,42,9,2
11701,03-09-42,0,,33.88888889,23.88888889,28.88888889,0,,42,9,3
11701,04-09-42,T,,33.33333333,25,28.88888889,0,,42,9,4
11701,05-09-42,0,,33.33333333,22.22222222,27.77777778,0,,42,9,5
11701,06-09-42,0,,33.88888889,23.33333333,28.88888889,0,,42,9,6
11701,07-09-42,5.08,,33.88888889,22.77777778,28.33333333,0,,42,9,7
11701,08-09-42,2.032,,33.88888889,23.33333333,28.88888889,0,,42,9,8
11701,09-09-42,9.144,,33.33333333,21.66666667,27.77777778,0,,42,9,9
11701,10-09-42,1.524,,32.77777778,22.77777778,27.77777778,0,,42,9,10
11701,11-09-42,4.318,,32.77777778,22.22222222,27.77777778,0,,42,9,11
11701,12-09-42,T,,32.77777778,22.77777778,27.77777778,0,,42,9,12
11701,13-09-42,14.224,,32.77777778,22.77777778,27.77777778,0,,42,9,13
11701,14-09-42,0,,33.33333333,23.33333333,28.33333333,0,,42,9,14
11701,15-09-42,T,,32.77777778,22.22222222,27.77777778,0,,42,9,15
11701,16-09-42,0,,32.22222222,22.77777778,27.77777778,0,,42,9,16
11701,17-09-42,2.032,,32.22222222,23.33333333,27.77777778,0,,42,9,17
11701,18-09-42,T,,30,24.44444444,27.22222222,0,,42,9,18
11701,19-09-42,0,,32.77777778,23.88888889,28.33333333,0,,42,9,19
11701,20-09-42,0,,33.88888889,24.44444444,28.88888889,0,,42,9,20
11701,21-09-42,1.27,,32.77777778,25.55555556,28.88888889,0,,42,9,21
11701,22-09-42,0,,32.77777778,23.88888889,28.33333333,0,,42,9,22
11701,23-09-42,T,,32.77777778,22.77777778,27.77777778,0,,42,9,23
11701,24-09-42,T,,32.22222222,26.11111111,28.88888889,0,,42,9,24
11701,25-09-42,1.778,,32.77777778,23.88888889,28.33333333,0,,42,9,25
11701,26-09-42,0,,32.77777778,23.33333333,27.77777778,0,,42,9,26
11701,27-09-42,33.782,,32.22222222,22.77777778,27.77777778,0,,42,9,27
11701,28-09-42,2.032,,32.22222222,23.33333333,27.77777778,0,,42,9,28
11701,29-09-42,9.144,,32.22222222,23.33333333,27.77777778,0,,42,9,29
11701,30-09-42,15.494,,31.11111111,22.22222222,26.66666667,0,,42,9,30
11701,01-10-42,9.652,,30.55555556,22.22222222,26.66666667,0,,42,10,1
11701,02-10-42,0,,31.66666667,22.77777778,27.22222222,0,,42,10,2
11701,03-10-42,0,,32.77777778,23.33333333,27.77777778,0,,42,10,3
11701,04-10-42,0,,32.77777778,24.44444444,28.88888889,0,,42,10,4
11701,05-10-42,3.81,,32.22222222,22.77777778,27.77777778,0,,42,10,5
11701,06-10-42,0,,32.77777778,23.33333333,27.77777778,0,,42,10,6
11701,07-10-42,7.62,,33.88888889,22.77777778,28.33333333,0,,42,10,7
11701,08-10-42,15.494,,32.22222222,22.22222222,27.22222222,0,,42,10,8
11701,09-10-42,2.54,,33.33333333,20.55555556,26.66666667,0,,42,10,9
11701,10-10-42,24.384,,32.22222222,22.77777778,27.77777778,0,,42,10,10
11701,11-10-42,2.54,,32.22222222,23.33333333,27.77777778,0,,42,10,11
11701,12-10-42,6.604,,26.66666667,22.77777778,24.44444444,0,,42,10,12
11701,13-10-42,T,,29.44444444,22.77777778,26.11111111,0,,42,10,13
11701,14-10-42,0,,32.77777778,22.22222222,27.77777778,0,,42,10,14
11701,15-10-42,0,,32.22222222,22.77777778,27.77777778,0,,42,10,15
11701,16-10-42,T,,31.66666667,22.77777778,27.22222222,0,,42,10,16
11701,17-10-42,24.892,,32.22222222,22.77777778,27.77777778,0,,42,10,17
11701,18-10-42,6.096,,31.66666667,23.33333333,27.77777778,0,,42,10,18
11701,19-10-42,T,,32.22222222,22.22222222,27.22222222,0,,42,10,19
11701,20-10-42,43.688,,32.22222222,22.77777778,27.77777778,0,,42,10,20
11701,21-10-42,15.748,,32.22222222,21.11111111,26.66666667,0,,42,10,21
11701,22-10-42,T,,32.77777778,25,28.88888889,0,,42,10,22
11701,23-10-42,0,,33.33333333,23.33333333,28.33333333,0,,42,10,23
11701,24-10-42,0,,33.33333333,23.88888889,28.88888889,0,,42,10,24
11701,25-10-42,0,,32.22222222,22.22222222,27.22222222,0,,42,10,25
11701,26-10-42,6.604,,31.66666667,22.22222222,26.66666667,0,,42,10,26
11701,27-10-42,3.048,,32.22222222,21.11111111,26.66666667,0,,42,10,27
11701,28-10-42,0,,32.22222222,21.66666667,26.66666667,0,,42,10,28
11701,29-10-42,37.592,,32.22222222,22.22222222,27.22222222,0,,42,10,29
11701,30-10-42,21.336,,31.66666667,21.66666667,26.66666667,0,,42,10,30
11701,31-10-42,T,,29.44444444,22.22222222,25.55555556,0,,42,10,31
11701,01-11-42,0,,31.66666667,20.55555556,26.11111111,0,,42,11,1
11701,02-11-42,0,,31.66666667,23.88888889,27.77777778,0,,42,11,2
11701,03-11-42,T,,32.22222222,25,28.88888889,0,,42,11,3
11701,04-11-42,0,,31.11111111,22.22222222,26.66666667,0,,42,11,4
11701,05-11-42,0,,30.55555556,21.11111111,25.55555556,0,,42,11,5
11701,06-11-42,0,,33.33333333,21.11111111,27.22222222,0,,42,11,6
11701,07-11-42,0,,31.11111111,21.11111111,26.11111111,0,,42,11,7
